open_time,open,high,low,close,volume,macd,signal,hist
2023-05-03,28669.85,29677.0,28113.69,29505.61,165607.09762,1649.645640467661,1795.3902592278514,-145.7446187601904
2023-05-06,29505.6,29820.0,27262.0,27668.79,147497.05666,1467.4082158643323,1729.7938505551479,-262.38563469081555
2023-05-09,27668.8,28331.42,26702.05,26968.62,158903.73789,1252.0529890000253,1634.2456782441234,-382.1926892440981
2023-05-12,26968.61,27200.0,25811.46,26917.62,111617.64275,1064.990597707474,1520.3946621367936,-455.40406442931953
2023-05-15,26917.61,27663.59,26544.71,27405.61,116659.51569,945.2230763505504,1405.360344979545,-460.13726862899466
2023-05-18,27405.62,27485.33,26361.2,27102.43,92387.33405,816.4310516253172,1287.5744863086995,-471.14343468338234
2023-05-21,27102.42,27495.83,26538.21,27219.61,86507.54965,715.5692538875956,1173.1734398244787,-457.60418593688314
2023-05-24,27219.61,27219.61,25871.89,26705.92,126889.70178,587.4137228521977,1056.0214964300226,-468.6077735778249
2023-05-27,26705.93,28447.14,26551.0,27736.4,101397.1147,562.5163270512239,957.3204625542629,-394.804135503039
2023-05-30,27736.39,28038.59,26605.05,26817.93,118493.36824,463.33111578776516,858.5225932009635,-395.1914774131983
2023-06-02,26817.93,27455.02,26505.0,27115.21,72234.65435,404.0564218829131,767.6293589373535,-363.57293705444033
2023-06-05,27115.2,27391.77,25351.02,26339.34,193817.65107,291.1187395143497,672.3272350527527,-381.208495538403
2023-06-08,26339.34,26810.0,25358.0,25841.21,123954.82161,159.58034176673755,569.7778563955497,-410.1975146288122
2023-06-11,25841.22,26433.21,25602.11,25934.25,100980.41341,62.12660744292225,468.2476066050243,-406.12099916210207
2023-06-14,25934.24,26518.0,24800.0,26345.0,145339.09333,17.832352830893797,378.1645558501982,-360.3322030193044
2023-06-17,26345.01,27068.09,26181.0,26844.35,85253.18946,22.759847333371,307.0836141468328,-284.3237668134618
2023-06-20,26844.35,30800.0,26652.0,29884.92,237647.92397,268.91364106227775,299.4496195299218,-30.535978467644043
2023-06-23,29884.92,31431.94,29800.0,30462.66,134668.64571,504.7921559090064,340.51812680573875,164.27402910326765
2023-06-26,30462.67,30994.97,29858.8,30077.41,128343.57583,653.1124492400995,403.0369912926109,250.07545794748864
2023-06-29,30077.4,31282.0,29500.0,30585.9,143251.45596,802.4382351919194,482.9172400724726,319.52099511944675
2023-07-02,30585.9,31380.0,30155.0,30766.51,100254.17273,924.6944123884568,571.2726745356695,353.4217378527874
2023-07-05,30766.52,31500.0,29701.02,30344.7,138605.83627,976.2926775721971,652.276675142975,324.0160024292221
2023-07-08,30344.7,31045.78,29950.0,30411.57,69745.9689,1010.9271853079226,724.0067771759645,286.9204081319581
2023-07-11,30411.57,31804.2,30210.0,31454.23,137358.34816,1109.7171023623196,801.1488422132355,308.56826014908404
2023-07-14,31454.23,31630.0,29900.0,30231.99,90628.16563,1076.969634500525,856.3130006706936,220.65663382983143
2023-07-17,30232.0,30336.96,29512.0,29909.21,86543.98986,1013.2907963238977,887.7085598013344,125.58223652256322
2023-07-20,29909.21,30417.46,29570.96,29794.0,76082.49525,942.6619539197163,898.6992386250108,43.962715294705504
2023-07-23,29793.99,30350.0,28861.9,29228.91,79487.53108,831.5049753532512,885.260385970659,-53.75541061740773
2023-07-26,29228.91,29690.0,29083.85,29314.14,80401.72619,741.7393086660995,856.5561705097472,-114.81686184364764
2023-07-29,29314.14,29530.0,29033.24,29232.25,49163.83249,656.4246774021958,816.529871888237,-160.10519448604123
2023-08-01,29232.26,30047.5,28585.7,29193.64,119378.22297,579.0221067264647,769.0283188558826,-190.00621212941792
2023-08-04,29193.65,29333.08,28807.54,29088.42,48375.66955,503.3869062628364,715.9000363372735,-212.51313007443707
2023-08-07,29088.43,30244.0,28701.03,29581.99,114671.29863,477.76506081397747,668.2730412326143,-190.50798041863686
2023-08-10,29581.99,29738.0,29252.45,29430.17,53071.97871,440.1353521481906,622.6455034157296,-182.51015126753907
2023-08-13,29430.18,29695.32,29059.6,29200.0,70048.7017,387.2764595792869,575.5716946484412,-188.29523506915427
2023-08-16,29200.01,29259.85,25166.0,26054.0,203058.89598,90.48642740046853,478.5546411988467,-388.06821379837817
2023-08-19,26054.0,26299.0,25801.09,26126.92,75484.90785,-137.2555798894973,355.3925969811779,-492.64817687067523
2023-08-22,26126.92,26819.27,25300.0,26180.05,108475.98782,-309.88347073047044,222.3373834388483,-532.2208541693187
2023-08-25,26180.05,26314.05,25777.15,26101.77,49875.2031,-447.8463655975538,88.30063363156788,-536.1469992291217
2023-08-28,26101.78,28142.85,25864.5,27299.99,132392.87991,-455.2487890336124,-20.409250901468184,-434.83953813214424
2023-08-31,27299.99,27587.51,25333.75,25869.51,108315.73155,-569.972752819318,-130.32195128503815,-439.6508015342798
2023-09-03,25869.52,26135.0,25562.62,25792.1,60575.46613,-659.5359409383818,-236.1647492157069,-423.3711917226749
2023-09-06,25792.11,26445.5,25372.51,25910.5,83949.78424,-712.7454365765261,-331.4808866878708,-381.2645498886553
2023-09-09,25910.5,26033.66,24901.0,25162.52,71401.21191,-805.9792529702099,-426.38055994433864,-379.5986930258713
2023-09-12,25162.53,26860.49,25131.48,26522.73,126378.3854,-761.3339609371142,-493.37124014289384,-267.96272079422033
2023-09-15,26522.73,26888.0,26224.0,26527.51,53186.32997,-717.2979747466561,-538.1565870636464,-179.14138768300973
2023-09-18,26527.5,27483.57,26377.35,27125.0,113398.1731,-626.9594901273922,-555.9171676763956,-71.04232245099661
2023-09-21,27125.01,27159.6,26377.7,26575.96,62115.75842,-592.8347002960327,-563.300674200323,-29.53402609570969
2023-09-24,26575.97,26738.54,25990.46,26221.67,60468.21227,-587.6052529888875,-568.1615899580358,-19.443663030851667
2023-09-27,26221.68,27308.48,26112.06,26906.96,107768.17688,-522.1447429563486,-558.9582205576985,36.81347760134986
2023-09-30,26906.96,28580.0,26886.31,27494.51,94478.58016,-418.03756566069933,-530.7740895782987,112.73652391759936
2023-10-03,27494.51,28120.39,27160.5,27410.39,89426.60374,-338.41857985173556,-492.3029876329861,153.88440778125056
2023-10-06,27410.39,28295.0,27175.94,27917.05,71025.65023,-231.7650886355732,-440.19540783350357,208.43031919793037
2023-10-09,27917.06,27987.93,26538.66,26875.52,91661.03728,-228.64847769829066,-397.88602180646103,169.23754410817037
2023-10-12,26875.52,27130.0,26555.0,26852.48,57961.66187,-225.43895656282984,-363.39660875773484,137.957652194905
2023-10-15,26852.48,30000.0,26808.25,28395.91,132102.36147,-97.23264847592873,-310.1638167013736,212.93116822544488
2023-10-18,28395.91,30207.55,28100.66,29669.04,127480.0769,105.88218148932356,-226.9546170632342,332.83679855255775
2023-10-21,29669.05,34741.91,29464.77,33069.99,143883.70706,535.1119521858636,-74.54130321341464,609.6532553992782
2023-10-24,33069.99,35280.0,32832.34,34151.66,209896.71202,951.5920066952785,130.68535876832402,820.9066479269545
2023-10-27,34151.66,34750.11,33390.95,34525.89,69896.05426,1296.9027957645303,363.9288461675653,932.973949596965
2023-10-30,34525.88,35582.0,34025.0,35421.43,119869.13963,1624.1050060522466,615.9640781445016,1008.140927907745
